"SpeciesName","HerbariumCode","Source","Collector","RecordNumber","CollectionDay","CollectionMonth","CollectionYear","Country","Admin1","Admin2","Admin3","Locality","Longitude","Latitude","CoordUncertainty","LocationNotes","EcologyNotes","AnalysisNotes","Remove","CountyLevelOnly"
"Alnus incana","CLM","From Curator","James K. Bissell","025327",21,7,1988,"United States","PA","Erie","Washington Twp.","Edinboro Lake Fen:",-80.096386,42.117952,25667.8327580187,"Fen meadow shrub thickets along fen spring channel on embankment of lake along north shore; 72.5 degrees and 2.33 miles from junction of U.S. Rt. 6N and I-79;","Occasional to common in shrub swamps surrounding openings.","",0,1
"Alnus serrulata","CLM","From Curator","James K. Bissell","029630",11,7,1991,"United States","PA","Erie","Waterford Twp.","State Game Land 109:",-80.096386,42.117952,25667.8327580187,"Open Pinus strobus savannah along north side of flooded forest section; canopy includes Betula alleghaniensis-Tsuga-Acer rubrum; large mossy hummocks scattered throughout area; .6 mile and 115 degrees from intersection of Penn Central tracks with Greene-Waterford township line;","Occasional; widely scattered in openings between trees.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","025355",21,7,1988,"United States","PA","Erie","Washington Twp.","Edinboro Lake Fen:",-80.096386,42.117952,25667.8327580187,"Fen meadow shrub thickets along fen spring channel on embankment of lake along north shore; 72.5 degrees and 2.33 miles from junction of U.S. Rt. 6N and I-79;","Occasional within fen opening.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","023354",2,7,1986,"United States","PA","Erie","Amity Twp.","State Game Land 102:",-80.096386,42.117952,25667.8327580187,"Open Viburnum cassinoide-Salix discolor fen flats with scattered Laricina remaining standing following 1985 tornado; about .1 mile S of Fenno Rd. just W of Game Land Rd.; 4.5 miles and 215 degrees from junction of Amity Twp.and Wayne Twp. line with New York line;","Occasional - apparently common in canopy before tornado; locally common on fen flats.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","027495",10,6,1989,"United States","PA","Erie","Washington Twp.","Edinboro Lake Fen:",-80.096386,42.117952,25667.8327580187,"Open Carex lacustris meadow with scattered Rhamnus alnifolia and Symplocarpus; section of fen with greatest number of Lonicera oblongifolia; densely vegetated; 72.5 degrees and 2.33 miles from junction of I-79 and US Rt. 6N;","Common throughout.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","026703",20,5,1989,"United States","PA","Erie","Washington Twp.","Edinboro Lake Fen:",-80.096386,42.117952,25667.8327580187,"Open sedge hummocks along drainage course in center of fen, 72 degrees and 2.35 miles from junction of I-79 and U.S. Rt. 6N;","Locally common on hummocks within fen extending upslope into shrub swamp.","",0,1
"Alnus incana","CLM","From Curator","James K. Bissell","022836",12,9,1985,"United States","PA","Erie","Mill Creek Twp.","Presque Isle State Park:",-80.096386,42.117952,25667.8327580187,"Mixed emergent marshes and shrub swamps south of PA 832 and north of north shore of Marina Lake, approximately .4 mile east of Long Pond bridge;","Local to occasional along edges of marsh just S of roadbed.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","054554",12,9,1998,"United States","PA","Erie","Wayne Township","Titus Bog:",-80.096386,42.117952,25667.8327580187,"Alnus incana ssp. rugosa dominated shrub swamp along northeast edge of open Sphagnum meadow; .85 mile and 341 degrees from intersection of Fenno Road with PA Rt. 89; Union City Quad;","Local; a few clones widely scattered within alder thickets northeast of bog opening. pH 5.43.","",0,1
"Alnus incana","CLM","From Curator","James K. Bissell","023528",22,8,1986,"United States","PA","Erie","Venango Twp.","Lake Pleasant:",-80.096386,42.117952,25667.8327580187,"Alnus rugosa/Pyrus melanocarpa/Ilex verticillata shrub thicket zone bordering north, south and southwest shore edge of lake with non- persistent emergent zone between open lake and shrub thicket; southwest Venango Twp.;","Common in shrub thicket. SY: Alnus rugosa  (DuRoi)Spreng.","",0,1
"Hamamelis virginiana","CLM","From Curator","Mildred Wright","037756",13,7,1941,"United States","PA","Erie",NA,NA,-80.096386,42.117952,25667.8327580187,"Mouth of Elk Creek.  Woods",NA,"",0,1
"Alnus incana","CLM","From Curator","James K. Bissell","028755",5,6,1990,"United States","PA","Erie","Waterford Twp.",NA,-80.096386,42.117952,25667.8327580187,"Alnus rugosa-Salix discolor-Spiraea alba successional shrub swamp with widely scattered savannah canopy of Acer saccharinum-Fraxinus pennsylvanica-Ulmus americana on level peat flats, .15 mile due south of Himrod Rd.and .3 mile due west of Conrail Tracks;","Common within canopy of open shrub swamp. Syn.= Alnus rugosa  (DuRoi) Spreng","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","044615",14,7,1994,"United States","PA","Erie","Waterford","Troyer Tract:",-80.096386,42.117952,25667.8327580187,"Symplocarpus, peaty seepage along embankment of south flowing ravine; slopes of entire creek in this area are sandy to peaty and spring-fed; 4 degrees and 1.42 miles from US Rt. 19 bridge over Lake LeBoeuf Outlet;","Local and rare; small clone covering a couple of square meters on seepage.","",0,1
"Alnus incana","CLM","From Curator","James K. Bissell","026533",6,6,1989,"United States","PA","Lawrence","Plain Grove Twp.","Plain Grove Fens:",-80.334446,40.992735,17183.8990988672,"Open Carex prairea-Eleocharis elliptica moist meadow surrounded by Aronia-Physocarpus-Salix spp.-Alnus rugosa fen shrub thickets; 316 degrees and 1.55 miles from junction of I-79 and PA Rt. 108;","Occasional within shrub thickets surrounding fen.","",0,1
"Alnus incana","CLM","From Curator","James K. Bissell","070337",15,6,2004,"United States","PA","Lawrence","Neshannock Twp.","Millennium Industrial Park:",-80.334446,40.992735,17183.8990988672,"Open Carex stricta-Carex interior-Onoclea-Solidago patula-Aster firmus fen meadow openings surrounded by Alnus incana-Toxicodendron vernix-Physocarpus-Fraxinus pennsylvanica; N 41 02' 48.9"", W 80 23' 46.2""; Edinburg Quad;","Occasional to common throughout fen seepage.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","026169",21,9,1988,"United States","PA","Lawrence","Plain Grove Twp.","Plain Grove Fens:",-80.334446,40.992735,17183.8990988672,"Wooded seep swamp with Trollius laxus along east side of Taylor Run; 315 degrees and 1.65 miles from intersection of I-79 and PA Rt. 108;","Occasional.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","049581",6,8,1996,"United States","PA","Lawrence","Slippery Rock Township","Pratt Tract:",-80.334446,40.992735,17183.8990988672,"Alnus rugosa-Viburnum recognitum-Salix spp. shrub swamp seepage with widely scattered Ulmus americana-Fraxinus nigra-Prunus serotina-Tilia; 105 degrees and 1.02 miles from intersection of Frew Mills Road with Mt. Herman Church Road; Portersville Quad;","Local and rare; small clone along seepage channel.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","026519",6,6,1989,"United States","PA","Lawrence","Plain Grove Twp.","Plain Grove Fens:",-80.334446,40.992735,17183.8990988672,"Open Carex prairea-Eleocharis elliptica moist meadow surrounded by Aronia-Physocarpus-Salix spp.-Alnus rugosa fen shrub thickets; 316 degrees and 1.55 miles from junction of I-79 and PA Rt. 108;","Occasional around border of fen and throughout fen areas.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","026365",6,6,1987,"United States","PA","Mercer","New Vernon Twp.","Little Shenango River:",-80.252786,41.300014,23547.4700326713,"Open Thelypteris palustris-Symplocarpus-Geum rivale fen flats with scattered Rhus toxicodendron, Alnus rugosa, Ribes hirtellum, Rhamnus alnifolia; flats surrounded by alder/spirea shrub swamps and occasional Tsuga canadensis-Pinus strobus on raised hummocks; S side of Little Shenango River, .7 mile due W of I-79 and PA Rt. 358 junc.;","Rare; a few clones scattered along edge of herbaceous fen openings.","",0,1
"Alnus incana","CLM","From Curator","James K. Bissell","065464",25,6,2002,"United States","PA","Mercer","Stoneboro","Sandy Lake Basin:",-80.252786,41.300014,23547.4700326713,"Black ash-american elm-silver maple savannah with very diverse Cornus sericea-Rosa palustris-Alnus incana-Ilex shrub swamp openings and very diverse Symplocarpus-Carex bromoides-Leersia marsh meadows; 285 degrees and 1.45 mile from junction of US Rt. 62 and PA Rt. 845; Sandy Lake Quad;","Local to occasional in shrub swamps.","",0,1
"Hamamelis virginiana","CLM","From Curator","James K. Bissell","025232",7,10,1988,"United States","PA","Mercer","Sandy Lake Twp.",NA,-80.252786,41.300014,23547.4700326713,"Hemlock-red maple-white pine savannah on Symplocarpus seep flats .4 mile due east of junction of Triple Lane with abandoned Conrail tracks and just north of abandoned Conrail tracks about .2 miles due south of U.S. Rt. 62;","Occasional to common throughout.","",0,1
"Alnus incana","CLM","From Curator","James K. Bissell","059682",7,8,1990,"United States","PA","Mercer","Sandy Lake","Sandy Lake:",-80.252786,41.300014,23547.4700326713,"Pinus strobus - Larix - Acer rubrum - Betula - Fraxinus nigra seepage swamp along north shore, just east of southeast shore, north of outlet channel 263 degrees and .85 miles from junction of PA Rt. 358 and PA Rt. 173; Sandy Lake Quad;","Common; confined to pine swamp.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","026128",5,5,1988,"United States","PA","Mercer","Lake Twp.","Little Shenango River:",-80.252786,41.300014,23547.4700326713,"Shrub swamps on seeping flats along southwest side of Little Shenango River, just southeast of intersection of Yeager Rd. and Slater Rd. within northwest Lake Twp.","Clones widely scattered throughout on wet flats.","",0,1
"Alnus serrulata","CLM","From Curator","James K. Bissell","059683",7,8,1990,"United States","PA","Mercer","Sandy Lake","Sandy Lake:",-80.252786,41.300014,23547.4700326713,"Pinus strobus - Larix - Acer rubrum - Betula - Fraxinus nigra seepage swamp along north shore, just east of southeast shore, north of outlet channel 263 degrees and .85 miles from junction of PA Rt. 358 and PA Rt. 173; Sandy Lake Quad;","Common along margin of east end of lake.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","060898",16,8,2000,"United States","PA","Mercer","Sandy Lake Twp.","Sandy Lake:",-80.252786,41.300014,23547.4700326713,"Fraxinus nigra - Pinus strobus - Betula alleghaniensis with Lindera - Alnus rugosa - Toxicodendron vernix understory; .77 miles and 330 degrees from junction of PA Rt. 845 and US Rt. 62; Sandy Lake Quad;","Rare; single shrub in association with Alnus rugosa and Rhus  vernix.","",0,1
"Alnus incana","CLM","From Curator","James K. Bissell","066542",27,6,2002,"United States","PA","Tioga","Delmar Twp.","Tioga State Forest:",-77.257288,41.766859,30573.1254130071,"Alnus incana-Symplocarpus-Osmunda cinnamomea-Carex bromoides seepage shrub swamp along south side of T479; 310 degrees and 3.85 mile from the summit of Barlow Hill; Keeneyville Quad;","Common to abundant throughout.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","066709",27,6,2002,"United States","PA","Tioga","Delmar Twp.","Ross Tract:",-77.257288,41.766859,30573.1254130071,"Alnus incana-Toxicodendron vernix shrub swamp with Carex lacustris-Sparganium eurycarpum dominated meadow openings; 3.54 miles and 357 degrees from the summit of Barlow Hill; Keeneyville Quad;","Locally abundant forming large continuous stand covering several hundred  square meters.","",0,1
"Alnus serrulata","CLM","From Curator","James K. Bissell","074324",23,6,2011,"United States","PA","Tioga","Delmar Twp.","Marsh Creek Basin:",-77.257288,41.766859,30573.1254130071,"Open marsh with rich species diversity locally dominated by Symplocarpus foetidus, Eupatorium maculatum, Carex comosa, C. cristatella, C. scoparia, C. crinita, Onoclea, Calamagrostis canadensis and Sparganium eurycarpum; 77 21.607'W, 41 46.567'N; Keeneyville Quad;","Local and rare; single shrub observed.","",0,1
"Alnus incana","CLM","From Curator","James K. Bissell","042365",25,9,1993,"United States","PA","Venango","Plum Twp.","State Game Land 96:",-79.754418,41.40198,23577.3694937564,"Partially shaded to shaded seepage flats along base of west valley wall of eastern tributary to Sugar Creek about 1.5 miles south of Diamond;","Local within seepage flat openings.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","049384",5,7,1996,"United States","PA","Warren","Spring Creek Township","Hileman Tract:",-79.313173,41.843669,26998.0992430656,"Extensive Alnus rugosa shrub swamp with widely scattered large clones of Carex lacustris alternating with Glyceria spp. depressions; a few large, widely scattered Ulmus americana-Quercus bicolor-Fraxinus nigra form a savannah within shrub swamp which runs ca. a mile along west valley wall of Brokenstraw River just east of Beck Road; 295 degrees and 1.75 miles from intersection of PA Rts. 77 and 426; Columbus Quad;","Occasional to locally common within swamp along embankment base.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","029606",13,6,1991,"United States","PA","Warren","Freehold Twp.","State Game Land 306:",-79.313173,41.843669,26998.0992430656,"Pinus strobus-Tsuga-Fraxinus nigra-Betula alleghaniensis-Acer rubrum swamp forest flats at north side of middle of Benson Swamp; 168 degrees and 2.6 miles from center of knob of Humphrey Hill:","Apparently rare; one large clone observed.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","039364",10,6,1992,"United States","PA","Warren","Columbus Twp.","State Game Land 197:",-79.313173,41.843669,26998.0992430656,"Tsuga-Betula-Acer rubrum-Pinus strobus savannah swamp with Alnus rugosa-Ilex verticillata; 278 degrees and 1.75 miles from top of Humphrey Hill;","Local at this site; about 2 dozen large clones observed on hummocks.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","044432",17,6,1994,"United States","PA","Warren","Spring Creek Township","Carlisle Farm:",-79.313173,41.843669,26998.0992430656,"Tsuga-Acer rubrum-Pinus strobus-Betula alleghaniensis forest with numerous Symplocarpus-Osmunda cinnamomea seepage openings and spring runs along base of north embankment of Spring Creek; 321.5 degrees amd 1.85 miles from summit of Jackson Hill;","Local and rare; single small clone within seepage.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","042430",2,8,1993,"United States","PA","Warren","Columbus Twp.","State Game Land 197:",-79.313173,41.843669,26998.0992430656,"Open Carex interior fen seepage just downslope from series of springheads on upland slope west of Brokenstraw Creek: 27 degrees and 2.7 miles from intersection of Erie/Warren county line with US Rt. 6:","Occasional in open seepage.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","028949",29,5,1990,"United States","PA","Warren","Freehold Twp.","Benson Swamp:",-79.313173,41.843669,26998.0992430656,"Tsuga-Acer rubrum-Betula alleghaniensis-Carex lacustris marshes along Fraxinus nigra-Pinus strobus-Abies swamp forest flats about .1 mile north of Conrail track and .2 mile west of Benson Swamp Rd.;","Occasional throughout; clones a few meters across, widely scattered.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","039459",25,8,1992,"United States","PA","Warren","Columbus Twp.","State Game Land 197:",-79.313173,41.843669,26998.0992430656,"Alnus rugosa-Aronia seepage swamp along Carex interior fen channel seeps on west side of Tamarack Swamp drainage channel just north of Alderbottom Road in path of 1986 tornado touchdown; 300 degrees and 2.3 miles from top of Humphrey Hill;","Occasional.","",0,1
"Alnus incana","CLM","From Curator","James K. Bissell","049385",5,7,1996,"United States","PA","Warren","Spring Creek Township","Hileman Tract:",-79.313173,41.843669,26998.0992430656,"Extensive Alnus rugosa shrub swamp with widely scattered large clones of Carex lacustris alternating with Glyceria spp. depressions; a few large, widely scattered Ulmus americana-Quercus bicolor-Fraxinus nigra form a savannah within shrub swamp which runs ca. a mile along west valley wall of Brokenstraw River just east of Beck Road; 295 degrees and 1.75 miles from intersection of PA Rts. 77 and 426; Columbus Quad;","Common to abundant forming continuous shrub swamp along base of embankment.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","071841",20,6,2007,"United States","PA","Warren","Spring Creek Twp.","Spring Creek Basin:",-79.313173,41.843669,26998.0992430656,"Alnus incana-Rhamnus alnifolia-Ilex verticillata-Caltha palustris- Carex interior shrub swamp on seepage flats about .1 mile south of Spring Creek and .35 mile due west of Knapp Road; N 41 48' 35"", W 79 35' 44""; Spring Creek Quad;","Common covering several hundred square feet within shrub swamp.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","044459",3,8,1994,"United States","PA","Warren","Columbus Township","Hansen Tract:",-79.313173,41.843669,26998.0992430656,"Tsuga-Pinus strobus-Betula alleghaniensis-Fraxinus nigra seepage swamp along south valley wall of Brokenstraw Creek about .23 miles due east of intersection of Plank Road and Spenser Road; 1.28 miles due east of Erie Co. line and 2.1  miles due south of Chautauqua Co. line;","Local to ocasional; large clones widely scattered throughout seepage openings within seepage forest.","",0,1
"Rhamnus alnifolia","CLM","From Curator","James K. Bissell","042162",16,6,1993,"United States","PA","Warren","Pine Grove Township","State Game Land 282:",-79.313173,41.843669,26998.0992430656,"Pinus strobus-Tsuga-Fraxinus nigra-Betula alleghaniensis-Acer rubrum seepage swamp savannah with Alnus rugosa-Carex lacustris openings upslope from northeast shore of main marsh and just south of Game Land boundary; 90 degrees and .8 mile from Wiltsie Corners;","Local and rare; growing with Viburnum trilobum and Rhododendron maximum on lower seepage slope just within Game Land boundary; 3 clones, each 2 meters across observed.","",0,1
"Alnus incana","CLM","From Curator","James K. Bissell","024477",22,7,1987,"United States","PA","Warren","Columbus Twp.","State Game Land 197:",-79.313173,41.843669,26998.0992430656,"Hemlock-white pine-black ash-yellow birch swamp forest flats with few shrubs in understory WNW of Sulphur Springs Bog, .5 mile and 1.42 degrees from summit of Humphrey Hill.","Local; isolated colonies widely scattered and generally absent from large areas of swamp.","",0,1
"Rhamnus alnifolia","CLM","From Curator","John R. Kunsman","029937",25,6,1991,"United States","PA","Wayne",NA,"East Branch Lackawanna River:",-75.292485,41.646589,24458.15434294,"Shrub thicket along a small tributary of the East Branch of the Lackawanna River, ca 1.3 miles northwest of Orson. Elevation 1920 feet.",NA,"",0,1
"Hamamelis virginiana","CLM","From Curator","Frederick H. Utech","062231",25,6,1984,"United States","WV","Tucker",NA,"Monongahela National Forest:",-79.559968,39.111175,18584.0662453331,"About 4 miles south southwest of Hambleton(Village) and junction with WVA  Highway 72 on Forest Road 21.  Latitude 39 degrees 5 seconds north;  Longitude 79 degrees 40 minutes west. Elevation 3300 feet","Common shrub to 3 meters tall, in a mesic understory.","",0,1
